timestamp_script,receiver_node,sender_node,channel_index,rssi,rate,sig_mode,mcs,bandwidth,noise_floor,node_timestamp_us,csi_data_array
2025-04-10T00:28:54.205697,10,9,6,-30,12,0,0,0,-94,4500172023,"[0,0,11,5,13,5,12,5,13,5,12,4,12,3,12,3,12,2,12,2,12,2,12,2,12,1,11,1,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,12,1,12,2,11,3,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,6,9,6,9,7,9,7,9,8,9,8,9,8,8,8,8,9,7,9,7,9,7,9,7,8,8,7,8,7,9,7,10,6,10,6,11,6,11,5,12,5,12,6,11,6,11,7,12,9]"
2025-04-10T00:28:54.205697,6,9,6,-21,12,0,0,0,-95,4500329222,"[0,0,-9,-12,-9,-12,-9,-12,-9,-11,-9,-11,-9,-10,-9,-10,-10,-9,-10,-9,-10,-9,-10,-9,-10,-8,-10,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-9,-11,-9,-11,-9,-11,-9,-10,-9,-9,-10,-8,-10,-8,-11,-7,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-10,-7,-10,-7,-10,-7,-11,-7,-11,-6,-12,-6,-12,-6,-12,-6,-12,-5,-13,-4,-13,-4,-13,-4,-12,-4,-12,-5,-12,-5,-11,-6,-11,-7,-11,-7,-11,-8,-11,-8,-11,-9,-11,-9,-12,-9,-12,-9,-12,-9,-12]"
2025-04-10T00:28:54.205697,1,9,6,-39,12,0,0,0,-94,4500344971,"[0,0,6,12,6,11,6,11,6,11,6,11,6,10,6,9,7,8,7,8,7,8,6,8,7,7,7,7,8,7,8,6,8,7,8,7,8,7,8,6,8,6,8,7,8,7,7,7,6,8,6,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,11,6,11,5,12,5,12,5,13,5,12,4,12,4,13,3,13,2,13,1,13,2,13,2,12,3,12,3,12,4,12,4,11,5,11,6,11,6,11,6,11,6,12,5,12,5,13,6,12]"
2025-04-10T00:28:54.205697,5,9,6,-32,12,0,0,0,-94,4500368295,"[0,0,8,12,9,11,7,11,8,11,8,10,8,9,8,9,9,8,8,8,8,9,8,8,9,8,8,7,9,7,10,7,10,7,10,7,10,8,10,8,10,8,9,8,9,8,7,9,6,9,6,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,10,6,9,6,10,6,10,5,11,5,12,5,12,5,12,4,12,3,12,2,12,3,12,3,11,4,11,4,11,5,11,5,11,6,10,7,10,7,10,8,10,8,12,7,11,7,12,8,12]"
2025-04-10T00:28:54.205697,8,9,6,-29,12,0,0,0,-94,4500345791,"[0,0,-7,-14,-7,-14,-7,-13,-7,-14,-7,-13,-8,-12,-8,-11,-8,-11,-8,-11,-8,-12,-8,-11,-8,-11,-8,-10,-9,-10,-10,-11,-10,-11,-10,-11,-10,-11,-10,-11,-10,-11,-10,-12,-9,-11,-8,-12,-7,-12,-6,-13,-6,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-11,-4,-11,-4,-11,-3,-11,-3,-12,-2,-13,-3,-13,-3,-13,-2,-13,-1,-13,-1,-13,0,-13,-1,-12,-1,-12,-2,-12,-3,-12,-3,-13,-4,-13,-4,-12,-5,-12,-6,-12,-6,-12,-6,-14,-5,-13,-5,-14,-6,-14]"
2025-04-10T00:28:54.205697,7,9,6,-32,12,0,0,0,-94,4500306576,"[0,0,-3,14,-3,13,-3,13,-2,13,-2,13,-2,13,-1,12,-1,12,-1,12,0,12,0,12,0,12,0,12,1,12,1,13,1,13,1,13,0,13,1,13,0,13,0,14,-1,13,-2,13,-3,12,-3,12,-4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,9,-3,9,-3,9,-3,10,-4,10,-4,10,-5,10,-5,10,-5,10,-6,10,-6,10,-6,10,-6,9,-6,9,-5,10,-5,10,-4,10,-4,11,-4,11,-3,11,-3,12,-3,12,-3,13,-3,13,-3,13,-3,13]"
2025-04-10T00:28:54.205697,11,10,6,-25,12,0,0,0,-99,4500443164,"[0,0,15,1,14,3,14,3,13,2,13,2,13,1,13,1,12,0,13,0,11,-1,12,-1,12,-2,13,-2,13,-2,12,-1,13,-2,12,-2,13,-2,13,-1,13,-1,13,-1,13,1,12,0,12,0,12,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,11,2,11,2,11,2,12,3,11,4,12,4,11,5,11,3,11,4,11,4,11,4,11,4,12,4,10,4,11,4,11,3,12,3,12,2,13,2,13,2,13,1,13,1,14,1,14,0]"
2025-04-10T00:28:54.205697,15,10,6,-54,12,0,0,0,-98,4500423951,"[0,0,12,1,14,2,14,2,13,2,13,1,13,1,13,1,12,0,12,0,11,-2,12,-1,12,-2,12,-3,13,-3,12,-1,13,-2,12,-2,12,-2,13,-2,12,-1,13,-1,13,0,12,-1,12,0,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,2,11,2,11,3,11,4,12,4,11,4,12,4,11,6,11,4,11,5,11,4,11,4,11,5,11,4,10,5,11,4,11,3,12,3,12,3,12,2,13,3,13,1,13,1,13,1,14,2]"
2025-04-10T00:28:54.205697,9,10,6,-30,12,0,0,0,-95,4500433306,"[0,0,-8,-15,-5,-14,-6,-15,-5,-12,-6,-13,-6,-13,-6,-12,-7,-11,-6,-12,-7,-10,-8,-10,-8,-10,-9,-10,-9,-11,-8,-10,-8,-11,-8,-11,-8,-11,-8,-12,-8,-11,-8,-12,-6,-12,-7,-11,-6,-11,-6,-12,-5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-10,-5,-11,-5,-11,-4,-12,-4,-12,-4,-12,-3,-12,-3,-13,-2,-13,-3,-13,-3,-12,-3,-12,-3,-12,-3,-12,-3,-12,-2,-12,-3,-13,-4,-12,-4,-12,-4,-12,-5,-12,-5,-13,-6,-13,-7,-13,-7,-13,-8,-12]"
2025-04-10T00:28:54.205697,12,10,6,-24,12,0,0,0,-95,4500386791,"[0,0,-3,-17,-1,-15,-2,-16,-2,-14,-2,-14,-2,-14,-3,-13,-3,-13,-3,-13,-5,-12,-4,-12,-5,-12,-5,-12,-5,-13,-4,-12,-4,-13,-5,-12,-5,-13,-4,-13,-4,-13,-4,-13,-2,-13,-3,-12,-2,-12,-2,-12,-1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-12,-3,-13,-2,-12,-2,-13,-1,-13,-1,-13,0,-13,0,-14,1,-14,0,-13,0,-13,0,-13,0,-13,0,-13,0,-13,1,-13,0,-13,-1,-13,-1,-13,-1,-13,-2,-14,-2,-14,-3,-14,-3,-15,-3,-15,-4,-15]"
