timestamp_script,receiver_node,sender_node,channel_index,rssi,rate,sig_mode,mcs,bandwidth,noise_floor,node_timestamp_us,csi_data_array
2025-04-09T11:32:00.579103,0,14,11,-40,12,0,0,0,-96,6829962868,"[0,0,-4,-13,-5,-13,-4,-12,-5,-12,-5,-12,-5,-12,-6,-11,-6,-10,-7,-10,-7,-10,-7,-10,-8,-9,-8,-9,-8,-9,-9,-9,-8,-9,-9,-9,-9,-10,-9,-11,-8,-11,-8,-11,-7,-11,-6,-11,-6,-11,-6,-11,-5,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-15,-3,-15,-2,-15,-2,-15,-1,-16,0,-15,0,-16,1,-16,1,-15,1,-15,2,-15,1,-14,1,-14,1,-14,0,-13,0,-13,-1,-13,-1,-13,-1,-13,-2,-13,-2,-13,-3,-13,-4,-13,-4,-13,-4,-13,-4,-14]"
2025-04-09T11:32:00.579103,10,14,11,-41,12,0,0,0,-94,6829710180,"[0,0,-12,8,-11,9,-12,9,-12,9,-11,9,-11,9,-10,9,-10,10,-9,10,-9,10,-9,11,-8,11,-8,12,-9,12,-8,12,-9,13,-9,13,-10,13,-10,13,-11,12,-11,12,-11,12,-12,11,-12,10,-12,10,-13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,4,-10,3,-10,3,-10,3,-11,3,-11,3,-11,3,-11,2,-12,2,-12,2,-11,2,-11,2,-11,2,-11,3,-11,3,-11,3,-11,4,-11,5,-11,5,-11,6,-11,6,-11,7,-11,7,-11,7,-12,8,-14,8]"
2025-04-09T11:32:00.579103,14,15,11,-32,12,0,0,0,-94,6830022787,"[0,0,14,4,13,4,12,3,13,3,12,3,12,3,11,2,12,1,12,1,12,0,12,0,12,0,12,-1,12,-1,12,-1,13,-1,12,-1,13,-1,13,-1,13,0,13,0,12,1,12,2,12,2,12,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,4,11,4,11,5,11,5,11,6,11,6,11,7,11,7,10,7,10,7,10,7,9,7,9,7,10,6,10,6,10,5,11,5,11,5,11,4,11,4,12,4,13,4,12,4,13,4,13,4]"
2025-04-09T11:32:00.579103,7,15,11,-30,12,0,0,0,-94,6830012332,"[0,0,8,11,8,11,8,10,9,10,8,10,8,10,8,9,8,9,9,8,9,8,9,7,9,7,10,7,10,7,11,7,10,7,10,7,11,7,10,8,10,8,10,9,9,9,8,10,7,9,7,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,7,9,6,10,6,10,6,10,6,11,5,11,5,11,4,12,4,11,4,11,4,11,4,11,4,11,5,10,5,10,6,10,6,10,7,10,7,10,7,10,8,11,8,11,8,11,9,11]"
2025-04-09T11:32:00.579103,1,15,11,-23,12,0,0,0,-94,6830067486,"[0,0,-15,2,-15,1,-15,1,-14,2,-14,2,-14,2,-13,2,-13,2,-13,3,-12,3,-12,4,-12,4,-12,4,-12,5,-12,5,-12,5,-12,5,-13,5,-13,4,-13,4,-13,3,-13,3,-13,2,-13,2,-13,1,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2,-12,1,-12,0,-13,0,-13,-1,-13,-1,-13,-2,-14,-2,-14,-2,-13,-3,-13,-3,-13,-2,-13,-3,-13,-2,-13,-2,-13,-2,-13,-1,-13,-1,-13,0,-13,0,-14,0,-14,0,-14,1,-14,1,-15,2,-15,1]"
2025-04-09T11:32:00.634736,9,15,11,-39,12,0,0,0,-95,6830058827,"[0,0,-7,12,-6,12,-6,12,-6,12,-5,12,-5,11,-4,11,-4,11,-4,11,-3,11,-3,11,-2,11,-2,12,-2,12,-1,12,-1,13,-2,13,-2,13,-2,13,-3,13,-3,13,-3,13,-5,12,-5,12,-6,12,-6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,11,-6,11,-6,10,-7,10,-8,10,-8,10,-9,10,-9,9,-9,9,-9,9,-10,9,-9,8,-9,8,-9,8,-8,9,-8,9,-8,9,-7,10,-7,10,-7,10,-7,11,-7,11,-7,11,-7,12,-7,12,-6,12]"
2025-04-09T11:32:00.634736,0,15,11,-27,12,0,0,0,-96,6830060002,"[0,0,8,11,8,10,8,10,8,10,8,9,8,9,8,8,9,8,9,8,9,7,9,7,10,7,10,6,10,6,11,6,11,6,11,7,11,7,11,7,11,8,11,8,10,8,9,9,8,9,8,10,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,10,5,10,4,10,4,11,3,11,3,12,3,12,3,12,2,12,2,12,2,12,2,11,3,11,3,10,3,11,4,10,5,11,5,10,6,10,6,10,7,10,7,11,7,10,7,11,8,11]"
2025-04-09T11:32:00.634736,10,15,11,-35,12,0,0,0,-94,6829807311,"[0,0,-9,11,-9,12,-8,12,-8,11,-8,11,-7,11,-7,11,-6,11,-6,11,-5,11,-5,12,-5,11,-4,12,-4,12,-4,12,-4,13,-5,12,-5,13,-5,12,-5,12,-6,12,-7,11,-7,11,-8,10,-8,10,-8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,10,-8,9,-9,9,-9,9,-9,9,-10,9,-10,8,-11,8,-11,8,-11,7,-11,7,-11,7,-11,7,-10,7,-11,8,-10,7,-10,8,-9,9,-9,9,-9,9,-9,10,-9,11,-9,11,-9,11,-10,11,-10,12]"
2025-04-09T11:32:00.634736,4,15,11,-43,12,0,0,0,-94,6830074264,"[0,0,-8,13,-8,12,-8,12,-7,12,-7,12,-6,11,-6,11,-5,11,-5,12,-4,12,-5,11,-4,11,-4,12,-3,12,-3,12,-3,12,-3,13,-3,13,-4,14,-4,13,-5,12,-5,12,-5,11,-6,11,-7,11,-8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,9,-8,9,-8,8,-9,8,-10,8,-10,9,-10,8,-11,8,-11,8,-11,6,-11,7,-11,7,-10,7,-10,7,-10,7,-10,8,-9,8,-8,9,-9,9,-8,9,-9,10,-8,10,-9,11,-8,11,-9,11,-9,12]"
2025-04-09T11:32:00.634736,2,15,11,-36,12,0,0,0,-95,6830090635,"[0,0,-5,14,-5,14,-5,13,-5,13,-4,13,-4,13,-4,12,-3,13,-3,12,-2,12,-1,13,-1,13,-1,13,-1,13,-1,13,-1,14,-1,14,-1,13,-1,14,-2,14,-3,14,-3,13,-3,12,-5,12,-5,12,-6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,10,-4,11,-4,10,-5,10,-5,10,-7,11,-7,10,-7,10,-7,10,-8,9,-8,10,-7,9,-7,10,-7,10,-7,10,-7,11,-6,11,-6,10,-6,11,-5,11,-6,12,-4,12,-4,13,-5,12,-5,13,-5,14]"
2025-04-09T11:32:00.634736,12,15,11,-41,12,0,0,0,-95,6829990327,"[0,0,5,-14,4,-14,5,-13,4,-14,4,-13,4,-13,3,-13,3,-13,2,-13,2,-13,1,-13,1,-13,0,-13,0,-13,0,-14,0,-14,0,-15,0,-14,0,-14,1,-14,1,-14,2,-14,3,-13,3,-13,4,-13,4,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-11,5,-11,5,-11,6,-11,6,-10,8,-11,7,-10,8,-10,8,-11,9,-9,9,-10,9,-9,7,-10,8,-10,7,-10,6,-10,7,-11,6,-11,6,-11,6,-11,5,-12,5,-13,5,-12,5,-13,5,-13,5,-14]"
2025-04-09T11:32:00.634736,11,15,11,-60,12,0,0,0,-99,6830073709,"[0,0,-10,-12,-10,-11,-10,-11,-9,-11,-10,-11,-9,-10,-9,-10,-10,-9,-10,-9,-10,-9,-10,-8,-10,-7,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-11,-8,-11,-8,-11,-8,-10,-9,-10,-8,-9,-9,-9,-9,-8,-9,-8,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-9,-11,-9,-11,-9,-12,-8,-12,-8,-13,-7,-13,-7,-13,-7,-13,-6,-13,-6,-13,-6,-13,-6,-13,-6,-13,-6,-12,-6,-12,-7,-12,-8,-12,-8,-12,-9,-11,-9,-11,-10,-11,-10,-12,-10,-12,-10,-12,-10,-12]"
2025-04-09T11:32:00.691593,3,15,11,-42,12,0,0,0,-94,6830077084,"[0,0,-10,11,-11,10,-10,9,-10,9,-9,10,-9,8,-9,8,-8,9,-7,9,-7,9,-7,10,-6,9,-6,10,-6,11,-6,10,-6,11,-6,11,-6,11,-6,11,-7,10,-8,10,-7,10,-8,10,-8,9,-8,9,-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,10,-10,9,-10,8,-11,7,-11,8,-11,7,-12,7,-13,7,-13,6,-12,6,-13,6,-13,5,-12,5,-12,6,-11,6,-11,6,-11,6,-11,7,-10,7,-10,7,-11,8,-10,9,-10,10,-10,9,-11,9,-11,11]"
2025-04-09T11:32:00.691593,13,15,11,-39,12,0,0,0,-94,6829839701,"[0,0,3,13,4,13,4,13,4,13,4,12,4,12,5,11,5,11,5,11,5,11,6,11,7,11,7,11,7,11,7,12,8,11,7,11,7,12,7,13,6,13,6,13,5,13,4,14,3,13,2,13,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,9,2,10,2,9,2,9,1,10,0,11,0,11,0,11,-1,11,-1,11,-1,10,-1,11,-1,11,0,10,0,11,0,10,0,10,2,11,3,11,2,11,3,12,3,12,3,13,4,14,5,14]"
